coder,unique_id,long_cite,link,grammatical_class,paper_eligibility,exclusion_reason,short_cite, data_source,expt_num,plot_label,expt_condition,dependent_measure,response_mode,test_type,n_1,x_1,x_2_raw,x_2,SD_1,SD_2_raw,SE,SD_2,t,d,same_infant,language,mean_age,productive_vocab_mean,productive_vocab_median,population_type,sentence_structure,agent_argument_type,patient_argument_type,verb_type,stimuli_type,stimuli_modality,stimuli_actor,transitive_event_type,intransitive_event_type,presentation_type,character_identification,practice_phase,test_mass_or_distributed,n_train_test_pair,N_test_trial_per_pair,n_repetitions_sentence,n_repetitions_video,example_target_sentence,test_question,inclusion_certainty,note
anjie,gertner2012,"Gertner, Y., & Fisher, C. (2012). Predicted errors in children’s early sentence comprehension. Cognition, 124(1), 85-94.",https://www.sciencedirect.com/science/article/abs/pii/S0010027712000601,verb,include,,"Gertner, Y., & Fisher, C. (2012)",figure_6,2,"Gertner & Fisher, (2012) - 2b",agent_first,looking_duration,looking,action,8,0.37,,0.50,0.17,,0.02,0.17,,,no,English ,633.15,NA,29.50,typically_developing,intransitive,2nouns,NA,fake_verb,video_person,video,person,indirect_caused_action,parallel_actions,asynchronous,yes,yes,distributed,2.00,2.00,21.00,2.00,The girl and the boy are pilking!,NA,1.00,"intransitive is 2 nouns, and difficulty depends on videos in scene"
anjie,gertner2012,"Gertner, Y., & Fisher, C. (2012). Predicted errors in children’s early sentence comprehension. Cognition, 124(1), 85-94.",https://www.sciencedirect.com/science/article/abs/pii/S0010027712000601,verb,include,,"Gertner, Y., & Fisher, C. (2012)",figure_6,2,"Gertner & Fisher, (2012) - 2c",patient_first,looking_duration,looking,action,8,0.58,,0.50,0.17,,0.03,0.17,,,no,English ,633.15,NA,29.50,typically_developing,intransitive,2nouns,NA,fake_verb,video_person,video,person,indirect_caused_action,parallel_actions,asynchronous,yes,yes,distributed,2.00,2.00,21.00,2.00,The boy and the girl are pilking!,NA,1.00,"intransitive is 2 nouns, and difficulty depends on videos in scene"
anjie,he2020,"He, A. X., Huang, S., Waxman, S., & Arunachalam, S. (2020). Two-year-olds consolidate verb meanings during a nap. Cognition, 198, 104205.",https://reader.elsevier.com/reader/sd/pii/S001002772030024X?token=02503878CEB15BF77278EC5C399C67DB6C05F24619E47B377C90E3E161E184F5CD606796ACFC2D3E4871B90D3BE46E5C,verb,include,,"He, A. X., Huang, S., Waxman, S., & Arunachalam, S. (2020). ",results_text,1,"He, Huang, Waxman, & Arunachalam, (2020) - 1a",wake_condition_visit1,looking_duration,looking,action,21,0.43,,0.50,0.13,,,0.13,,,no,English ,815.79,NA,NA,typically_developing,transitive,noun,noun,fake_verb,video_person,video,person,direct_caused_action,parallel_actions,asynchronous,no,no,distributed,4.00,1.00,8.00,2.00,They boy is going to moop the lady,Look! Where's mooping? Do you see mooping? Find mooping,2.00,
anjie,he2020,"He, A. X., Huang, S., Waxman, S., & Arunachalam, S. (2020). Two-year-olds consolidate verb meanings during a nap. Cognition, 198, 104205.",https://reader.elsevier.com/reader/sd/pii/S001002772030024X?token=02503878CEB15BF77278EC5C399C67DB6C05F24619E47B377C90E3E161E184F5CD606796ACFC2D3E4871B90D3BE46E5C,verb,include,,"He, A. X., Huang, S., Waxman, S., & Arunachalam, S. (2020). ",results_text,1,"He, Huang, Waxman, & Arunachalam, (2020) - 1b",nap_condition_visit1,looking_duration,looking,action,21,0.41,,0.50,0.17,,,0.17,,,no,English ,815.79,NA,NA,typically_developing,transitive,noun,noun,fake_verb,video_person,video,person,direct_caused_action,parallel_actions,asynchronous,no,no,distributed,4.00,1.00,8.00,2.00,They boy is going to moop the lady,Look! Where's mooping? Do you see mooping? Find mooping,2.00,
izzy,jin2015,"Jin, K. S. (2015). The role of syntactic and discourse information in verb learning (Doctoral dissertation, University of Illinois at Urbana-Champaign).",https://www.ideals.illinois.edu/handle/2142/78435,verb,include,,"Jin, K. S. (2015)",results_text,1,"Jin, (2015) - 1a",no_bystander_transitive,looking_duration,looking,action,12,0.56,,0.50,0.16,,,0.16,,,no,English,471.82,NA,NA,typically_developing,transitive,pronoun_and_noun,noun,fake_verb,animation_shape,animation,non-person,direct_caused_action,one_action,asynchronous,NA,NA,mass,1.00,2.00,17.00,2.00,He's kradding him!,Find kradding!,2.00,
izzy,jin2015,"Jin, K. S. (2015). The role of syntactic and discourse information in verb learning (Doctoral dissertation, University of Illinois at Urbana-Champaign).",https://www.ideals.illinois.edu/handle/2142/78436,verb,include,,"Jin, K. S. (2015)",results_text,1,"Jin, (2015) - 1b",no_bystander_intransitive,looking_duration,looking,action,12,0.60,,0.50,0.16,,,0.16,,,no,English,471.82,NA,NA,typically_developing,intransitive,pronoun_and_noun,NA,fake_verb,animation_shape,animation,non-person,direct_caused_action,one_action,asynchronous,NA,NA,mass,1.00,2.00,17.00,2.00,He's kradding!,Find kradding!,2.00,
izzy,jin2015,"Jin, K. S. (2015). The role of syntactic and discourse information in verb learning (Doctoral dissertation, University of Illinois at Urbana-Champaign).",https://www.ideals.illinois.edu/handle/2142/78437,verb,include,,"Jin, K. S. (2015)",results_text,1,"Jin, (2015) - 1c",no_bystander_transitive_ rep,looking_duration,looking,action,12,0.62,,0.50,0.10,,,0.10,,,no,English,453.56,NA,NA,typically_developing,transitive,pronoun_and_noun,noun,fake_verb,animation_shape,animation,non-person,direct_caused_action,one_action,asynchronous,NA,NA,mass,1.00,2.00,17.00,2.00,He's kradding him!,Find kradding!,2.00,
izzy,jin2015,"Jin, K. S. (2015). The role of syntactic and discourse information in verb learning (Doctoral dissertation, University of Illinois at Urbana-Champaign).",https://www.ideals.illinois.edu/handle/2142/78438,verb,include,,"Jin, K. S. (2015)",results_text,1,"Jin, (2015) - 1d",no_bystander_intransitive_rep,looking_duration,looking,action,12,0.49,,0.50,0.11,,,0.11,,,no,English,453.56,NA,NA,typically_developing,intransitive,pronoun_and_noun,NA,fake_verb,animation_shape,animation,non-person,direct_caused_action,one_action,asynchronous,NA,NA,mass,1.00,2.00,17.00,2.00,He's kradding!,Find kradding!,2.00,
izzy,jin2015,"Jin, K. S. (2015). The role of syntactic and discourse information in verb learning (Doctoral dissertation, University of Illinois at Urbana-Champaign).",https://www.ideals.illinois.edu/handle/2142/78437,verb,include,,"Jin, K. S. (2015)",results_text,2,"Jin, (2015) - 2a",bystander_transitive,looking_duration,looking,action,12,0.58,,0.50,0.18,,,0.18,,,no,English,471.82,NA,NA,typically_developing,transitive,pronoun_and_noun,noun,fake_verb,animation_shape,animation,non-person,direct_caused_action,parallel_actions,asynchronous,NA,NA,mass,1.00,2.00,17.00,2.00,He's kradding him!,Find kradding!,2.00,
izzy,jin2015,"Jin, K. S. (2015). The role of syntactic and discourse information in verb learning (Doctoral dissertation, University of Illinois at Urbana-Champaign).",https://www.ideals.illinois.edu/handle/2142/78438,verb,include,,"Jin, K. S. (2015)",results_text,2,"Jin, (2015) - 2b",bystander_intransitive,looking_duration,looking,action,12,0.63,,0.50,0.19,,,0.19,,,no,English,471.82,NA,NA,typically_developing,intransitive,pronoun_and_noun,NA,fake_verb,animation_shape,animation,non-person,direct_caused_action,parallel_actions,asynchronous,NA,NA,mass,1.00,2.00,17.00,2.00,He's kradding!,Find kradding!,2.00,
izzy,jin2015,"Jin, K. S. (2015). The role of syntactic and discourse information in verb learning (Doctoral dissertation, University of Illinois at Urbana-Champaign).",https://www.ideals.illinois.edu/handle/2142/78439,verb,include,,"Jin, K. S. (2015)",results_text,3,"Jin, (2015) - 3a",it_transitive,looking_duration,looking,action,16,0.56,,0.50,0.09,,,0.09,,,no,English,578.36,NA,17.00,typically_developing,transitive,pronoun_and_noun,noun,fake_verb,animation_shape,animation,non-person,direct_caused_action,parallel_actions,asynchronous,NA,NA,mass,1.00,3.00,13.00,3.00,The cat lorped the bunny!,it's lorping it!,2.00,
izzy,jin2015,"Jin, K. S. (2015). The role of syntactic and discourse information in verb learning (Doctoral dissertation, University of Illinois at Urbana-Champaign).",https://www.ideals.illinois.edu/handle/2142/78440,verb,include,,"Jin, K. S. (2015)",results_text,3,"Jin, (2015) - 3b",it_intransitive,looking_duration,looking,action,16,0.53,,0.50,0.14,,,0.14,,,no,English,578.36,NA,17.00,typically_developing,intransitive,pronoun_and_noun,NA,fake_verb,animation_shape,animation,non-person,direct_caused_action,parallel_actions,asynchronous,NA,NA,mass,1.00,3.00,13.00,3.00,The cat lorped!,it's lorping!,2.00,
anjie,jin2015,"Jin, K. S. (2015). The role of syntactic and discourse information in verb learning (Doctoral dissertation, University of Illinois at Urbana-Champaign).",https://www.ideals.illinois.edu/handle/2142/78440,verb,include,,"Jin, K. S. (2015)",results_text,6,"Jin, (2015) - 6a",same_verb_intransitive,looking_duration,looking,action,16,0.49,,0.50,0.12,,,0.12,,,no,English,"1,269.35",NA,90.00,typically_developing,intransitive,pronoun_and_noun,NA,fake_verb,video_person,video,person,indirect_caused_action,parallel_actions,asynchronous,NA,yes,mass,1.00,3.00,10.00,3.00,She is pilking!,Find pilking!,2.00,
anjie,jin2015,"Jin, K. S. (2015). The role of syntactic and discourse information in verb learning (Doctoral dissertation, University of Illinois at Urbana-Champaign).",https://www.ideals.illinois.edu/handle/2142/78440,verb,include,,"Jin, K. S. (2015)",table_3,7,"Jin, (2015) - 6b",coherent_intransitive,looking_duration,looking,action,24,0.53,,0.50,0.18,,,0.18,,,no,English,"1,217.60",NA,81.00,typically_developing,intransitive,pronoun_and_noun,NA,fake_verb,video_person,video,person,direct_caused_action,parallel_actions,asynchronous,NA,yes,mass,1.00,1.00,12.00,1.00,she is pilking?,find pilking! where's pilking?,,
anjie,jin2015,"Jin, K. S. (2015). The role of syntactic and discourse information in verb learning (Doctoral dissertation, University of Illinois at Urbana-Champaign).",https://www.ideals.illinois.edu/handle/2142/78440,verb,include,,"Jin, K. S. (2015)",results_text,8,"Jin, (2015) - 6c",coherent_intransitive_2,looking_duration,looking,action,16,0.55,,0.50,0.18,,,0.18,,,no,English,992.34,NA,59.00,typically_developing,intransitive,pronoun_and_noun,NA,fake_verb,video_person,video,person,direct_caused_action,parallel_actions,asynchronous,NA,yes,mass,1.00,1.00,12.00,1.00,she is pilking?,find pilking! where's pilking?,2.00,
anjie,jin2015,"Jin, K. S. (2015). The role of syntactic and discourse information in verb learning (Doctoral dissertation, University of Illinois at Urbana-Champaign).",https://www.ideals.illinois.edu/handle/2142/78440,verb,include,,"Jin, K. S. (2015)",results_text,8,"Jin, (2015) - 6d",coherent_intransitive_3,looking_duration,looking,action,15,0.49,,0.50,0.14,,,0.14,,,no,English,"1,278.48",NA,82.50,typically_developing,intransitive,pronoun_and_noun,NA,fake_verb,video_person,video,person,direct_caused_action,parallel_actions,asynchronous,NA,yes,mass,1.00,1.00,12.00,1.00,she is pilking?,find pilking! where's pilking?,2.00,
anjie,jyotishi,???POSTER,POSTER,verb,include,,"Jyotishi & Naigles, Poster",results_figure,1,"Jyotishi & Naigles, poster - 1a",transitive,looking_duration,looking,action,17,0.53,0.42,0.50,0.17,0.15,,0.17,,,naigles2011,English,875.15,456.06,NA,typical_developing,transitive,noun ,noun ,fake_verb,video_person,video,non_person,direct_caused_action,parallel_actions,simultaneous,yes,no,distributed,2.00,2.00,3.00,6.00,Oh Look! The duck is gorping the bunny!,Find gorping,2.00,
anjie,jyotishi,???POSTER,POSTER,verb,include,,"Jyotishi & Naigles, Poster",results_figure,1,"Jyotishi & Naigles, poster - 1b",intransitive,looking_duration,looking,action,17,0.57,0.51,0.50,0.16,0.20,,0.16,,,naigles2011,English,875.15,456.06,NA,typical_developing,intransitive,two_nouns,NA,fake_verb,video_person,video,non_person,direct_caused_action,parallel_actions,simultaneous,yes,no,distributed,2.00,2.00,3.00,6.00,Oh Look! The duck and bunny are zubbing! ,Find zubbing!,2.00,
anjie,kline2017,"Kline, M., Snedeker, J., & Schulz, L. (2017). Linking language and events: Spatiotemporal cues drive children’s expectations about the meanings of novel transitive verbs. Language Learning and Development, 13(1), 1-23.",https://www.tandfonline.com/doi/full/10.1080/15475441.2016.1171771?casa_token=WVuMLIRtM1QAAAAA:g7ZS2XcEwj4j8lhrjSM5M9DkIHiuTY7JsCjIH-4uLgWb8Do9xb-whHSa4h1CZTbzWpBiZMqMhQSx,verb,exclude,,"Kline, M., Snedeker, J., & Schulz, L. (2017)",figure_6,2,"Kline, Snedeker, & Schulz (2017) - 2a",transitive,pointing_action,,action,24,0.75,,0.5,0.1016949153,,,0.1016949153,,,no,English,1461.12,NA,NA,typical_developing,transitive,pronoun,pronoun,fake_verb,video_person,video,person,indirect_caused_action,parallel_actions,simultaneous,yes,yes,mass,1.00,2.00,4.00,3.00,"She's gonna meek something. She meeked it! Wow, she meeked it!",...where she meeked it,1.00,two videos are agent-first / agent-last and no-contact causal scene 
anjie,kline2017,"Kline, M., Snedeker, J., & Schulz, L. (2017). Linking language and events: Spatiotemporal cues drive children’s expectations about the meanings of novel transitive verbs. Language Learning and Development, 13(1), 1-23.",https://www.tandfonline.com/doi/full/10.1080/15475441.2016.1171771?casa_token=WVuMLIRtM1QAAAAA:g7ZS2XcEwj4j8lhrjSM5M9DkIHiuTY7JsCjIH-4uLgWb8Do9xb-whHSa4h1CZTbzWpBiZMqMhQSx,verb,exclude,,"Kline, M., Snedeker, J., & Schulz, L. (2017)",figure_6,2,"Kline, Snedeker, & Schulz (2017) - 2b",intransitive,pointing_action,,action,25,0.44,,0.5,0.1222988506,,,0.1222988506,,,no,English,1461.12,NA,NA,typical_developing,intransitive,pronoun,NA,fake_verb,video_person,video,person,indirect_caused_action,parallel_actions,simultaneous,yes,yes,mass,1.00,2.00,4.00,3.00,"Something's gonna meek. It meeked! Wow, it meeked!",...where it meeked,1.00,two videos are agent-first / agent-last and no-contact causal scene 
izzy,messenger2014,"Messenger, K., Yuan, S., & Fisher, C. (2015). Learning verb syntax via listening: New evidence from 22-month-olds. Language Learning and Development, 11(4), 356-368.",https://www.tandfonline.com/doi/full/10.1080/15475441.2014.978331?scroll=top&needAccess=true,verb,include,,"Messenger, K., Yuan, S., & Fisher, C. (2015)",figure_2,1,"Messenger, Yuan, & Fisher, (2015) - 1a",same_transitive,looking_duration,looking,action,8,0.68,,0.50,0.20,,,0.20,,,no,English,684.90,NA,38.00,typically_developing,transitive,noun_and_pronoun,noun,fake_verb,video_person,video,person,direct_caused_action,parallel_actions,asynchronous,NA,yes,mass,1.00,2.00,16.00,2.00,And Bill was blicking the duck. ,Find X-ing!,2.00,
izzy,messenger2014,"Messenger, K., Yuan, S., & Fisher, C. (2015). Learning verb syntax via listening: New evidence from 22-month-olds. Language Learning and Development, 11(4), 356-368.",https://www.tandfonline.com/doi/full/10.1080/15475441.2014.978331?scroll=top&needAccess=true,verb,include,,"Messenger, K., Yuan, S., & Fisher, C. (2015)",figure_2,1,"Messenger, Yuan, & Fisher, (2015) - 1b",same_intransitive,looking_duration,looking,action,8,0.62,,0.50,0.20,,,0.20,,,no,English,684.90,NA,38.00,typically_developing,intransitive,noun_and_pronoun,NA,fake_verb,video_person,video,person,direct_caused_action,parallel_actions,asynchronous,NA,yes,mass,1.00,2.00,16.00,2.00,And Bill was blicking.,Find X-ing!,2.00,
anjie,naigles_unpublished_visit5,NA,unpublished_data,verb,include,,"Naigles, unpublished data, visit 5",author_contact,visit5,"Naigles, unpublished - v5",transitive,looking_duration,looking,action,33,0.54,0.46,0.50,0.08,,,0.08,,,naigles2011,English,"1,117.76",NA,NA,typical_developing,transitive,noun,noun,fake_verb,video_person,video,non_person,direct_caused_action,parallel_actions,simultaneous,yes,no,distributed,2.00,2.00,3.00,6.00,Oh Look! The duck is gorping the bunny!,Find gorping,1.00,"data quite noisey: collapse across two type of testing procedures: one tested four novel verb in transitive, the other tested two novel verb in transitive and than in inintransitive"
anjie,naigles_unpublished_visit6,NA,unpublished_data,verb,include,,"Naigles, unpublished data, visit 6",author_contact,visit6,"Naigles, unpublished - v6",transitive,looking_duration,looking,action,34,0.56,0.48,0.50,0.10,,,0.10,,,naigles2011,English,"1,246.82",NA,NA,typical_developing,transitive,noun,noun,fake_verb,video_person,video,non_person,direct_caused_action,parallel_actions,simultaneous,yes,no,distributed,2.00,2.00,3.00,6.00,Oh Look! The duck is gorping the bunny!,Find gorping,1.00,"data quite noisey: collapse across two type of testing procedures: one tested four novel verb in transitive, the other tested two novel verb in transitive and than in inintransitive"
anjie,naigles1990,"Naigles, Letitia. ""Children use syntax to learn verb meanings."" Journal of child language 17.2 (1990): 357-374.",https://www.cambridge.org/core/journals/journal-of-child-language/article/children-use-syntax-to-learn-verb-meanings/4E19981CDD2D247CBB37D32A45BAFE31,verb,include,,"Naigles, L.(1990).",contact_author ,1,"Naigles, (1990) - 1a",transitive,looking_duration,looking,action,12,0.55,,0.50,0.14,,,0.14,,,no,English,761,NA,NA,typically_developing,transitive,noun,noun ,fake_verb,video_non_person,video,non_person,direct_caused_action,parallel_actions,immediate_after,yes,no,distributed,4.00,2.00,3.00,6.00,Look! The duck is gorping the bunny!,Where's the gorping now?,2.00,
anjie,naigles1990,"Naigles, Letitia. ""Children use syntax to learn verb meanings."" Journal of child language 17.2 (1990): 357-374.",https://www.cambridge.org/core/journals/journal-of-child-language/article/children-use-syntax-to-learn-verb-meanings/4E19981CDD2D247CBB37D32A45BAFE31,verb,include,,"Naigles, L.(1990).",contact_author ,1,"Naigles, (1990) - 1b",intransitive,looking_duration,looking,action,12,0.60,,0.50,0.11,,,0.11,,,no,English,761,NA,NA,typically_developing,intransitive,two_nouns,NA,fake_verb,video_non_person,video,non_person,direct_caused_action,parallel_actions,immediate_after,yes,no,distributed,4.00,2.00,3.00,6.00,Look! The duck and the bunny are gorping!,Where's the gorping now?,2.00,
maya/anjie,naigles1993,"Naigles, L. G., & Kako, E. T. (1993). First contact in verb acquisition: Defining a role for syntax. Child development, 64(6), 1665-1687.",https://www.jstor.org/stable/pdf/1131462.pdf?seq=2,verb,include,,"Naigles, L. G., & Kako, E.T. (1993).",results_text,2,"Naigles & Kako, (1993) - 2a",transitive_sentence,looking_duration,looking,action,20,0.51,,0.50,0.12,,,0.12,,,no,English,852.32,NA,NA,typically_developing,transitive,noun,noun,fake_verb,video_animal,video,non-person,minimal_contact,parallel_actions,immediate_after,yes,NA,distributed,4.00,2.00,3.00,6.00,the duck is gorping the frog,Oh! They're different now!Where's gorping now? Find gorping!,2.00,calculated SD from raw 
maya/anjie,naigles1993,"Naigles, L. G., & Kako, E. T. (1993). First contact in verb acquisition: Defining a role for syntax. Child development, 64(6), 1665-1687.",https://www.jstor.org/stable/pdf/1131462.pdf?seq=3,verb,include,,"Naigles, L. G., & Kako, E.T. (1993).",results_text,2,"Naigles & Kako, (1993) - 2b",intransitive_sentence,looking_duration,looking,action,16,0.56,,0.50,0.12,,,0.12,,,no,English,791.44,NA,NA,typically_developing,intransitive,2noun,NA,fake_verb,video_animal,video,non-person,minimal_contact,parallel_actions,immediate_after,yes,NA,distributed,4.00,2.00,3.00,6.00,the duck and the frog are gorping,Oh! They're different now!Where's gorping now? Find gorping!,2.00,calculated SD from raw 
maya/anjie,naigles1993,"Naigles, L. G., & Kako, E. T. (1993). First contact in verb acquisition: Defining a role for syntax. Child development, 64(6), 1665-1687.",https://www.jstor.org/stable/pdf/1131462.pdf?seq=4,verb,exclude,,"Naigles, L. G., & Kako, E.T. (1993).",results_text,3,Naigles & Kako (1993) - 3a,transitive_sentence,looking_duration,,action,20,0.55,,0.50,0.18,,,0.18,,,no,English,852.32,NA,NA,typically_developing,transitive,noun,noun,fake_verb,video_animal,video,non-person,direct_caused_action,minimal_contact,immediate_after,yes,NA,distributed,4.00,2.00,3.00,6.00,the duck is tigging the frog,Oh! They're different now!Where's gorping now? Find gorping!,1.00,causative vs contact video;calculated SD from raw 
maya/anjie,naigles1996,"Naigles, L. R. (1996). The use of multiple frames in verb learning via syntactic bootstrapping. Cognition, 58(2), 221-251.",https://www.sciencedirect.com/science/article/pii/0010027795006818,verb,exclude,,"Naigles, L. R. (1996).",table_5,1,Naigles (1996) - 1a,omitted_object,looking_duration,,action,32,0.55,,0.50,0.11,,,0.11,,,no,English,870.58,NA,NA,typically_developing,transitive,noun,noun_and_dropping,fake_verb,video_animal,video,non-person,direct_caused_action,minimal_contact,immediate_after,yes,NA,distributed,4.00,2.00,9.00,6.00,"the duck is sebbing the frog, the duck is sebbing",Oh! They're different now! See? They're different now! Where's sebbing now? Find sebbing now! See sebbing now? Look at sebbing!,1.00,alternating frames; causative vs contact;calculated SD from raw 
maya/anjie,naigles1996,"Naigles, L. R. (1996). The use of multiple frames in verb learning via syntactic bootstrapping. Cognition, 58(2), 221-251.",https://www.sciencedirect.com/science/article/pii/0010027795006818,verb,exclude,,"Naigles, L. R. (1996).",table_5,1,Naigles (1996) - 1b,intransitive_only,looking_duration,,action,24,0.60,,0.50,0.14,,,0.14,,,no,English,856.89,NA,NA,typically_developing,intransitive,noun,NA,fake_verb,video_animal,video,non-person,direct_caused_action,minimal_contact,immediate_after,yes,NA,distributed,4.00,2.00,9.00,6.00,the duck is sebbing!,Oh! They're different now! See? They're different now! Where's sebbing now? Find sebbing now! See sebbing now? Look at sebbing!,1.00,intransitive but only given causative vs contact;calculated SD from raw 
maya/anjie,naigles2011,"Naigles, L. R., Kelty, E., Jaffery, R., & Fein, D. (2011). Abstractness and continuity in the syntactic development of young children with autism. Autism Research, 4(6), 422-437.",https://onlinelibrary.wiley.com/doi/full/10.1002/aur.223?casa_token=Gny81KxMUrQAAAAA%3Adhn9dMHKXEwe1lAgt2RHsmj5fErzaV97YT5ad20C-S_-Op9-RR5jmfF9zq42yzO5IcFE133jdnM,verb,include,,"Naigles, L. R., Kelty, E., Jaffery, R., & Fein, D. (2011).",table_vi,1,"Naigles, Kelty, Jaffery, & Fein, (2011) - 1a",transitive_intransitive,looking_duration,looking,action,18,0.49,0.49,0.50,0.42,0.16,,0.42,1.72,0.41,naigles2011,English,626.76,118.77,NA,typically_developing,transitive,noun,noun,fake_verb,video_animal,video,non-person,direct_caused_action,parallel_actions,simultaneous,NA,NA,distributed,2.00,2.00,3.00,6.00,the duck is gorping the bunny!,They're different now! Where is gorping now?Find gorping!,2.00,
maya/anjie,rowland2010,"Rowland, C. F., & Noble, C. L. (2010). The role of syntactic structure in children's sentence comprehension: Evidence from the dative. Language Learning and Development, 7(1), 55-75.",https://www.tandfonline.com/doi/abs/10.1080/15475441003769411?journalCode=hlld20,verb,exclude,,"Rowland, C. F., & Noble, C. L. (2010).",table_3,1,Rowland & Noble (2010) - 1a,prepositional_dative_3,point_scene,,action,16,0.70,,0.50,0.25,,,0.25,,,no,English,"1,248.04",NA,NA,typically_developing ,transitive,pronoun ,noun_phrase,fake_verb,animation_non_person ,animation ,non_person,indirect_caused_action,one_action,immediate-after,yes,yes,distributed,4.00,1.00,3.00,1.00,I'm bilking the frog to the teddy,point to where I'm biking the frog to the duck ,1.00,transfer event 
maya/anjie,rowland2010,"Rowland, C. F., & Noble, C. L. (2010). The role of syntactic structure in children's sentence comprehension: Evidence from the dative. Language Learning and Development, 7(1), 55-75.",https://www.tandfonline.com/doi/abs/10.1080/15475441003769411?journalCode=hlld20,verb,exclude,,"Rowland, C. F., & Noble, C. L. (2010).",table_3,1,Rowland & Noble (2010) - 1b,double_object_dative_3,point_scene,,action,16,0.49,,0.50,0.30,,,0.30,,,no,English,"1,248.04",NA,NA,typically_developing ,transitive,pronoun ,noun_phrase,fake_verb,animation_non_person ,animation ,non_person,indirect_caused_action,one_action,immediate-after,yes,yes,distributed,4.00,1.00,3.00,1.00,I'm bilking the teddy the frog ,point to where I'm bilking the teddy the frog ,1.00,transfer event 
maya/anjie,rowland2010,"Rowland, C. F., & Noble, C. L. (2010). The role of syntactic structure in children's sentence comprehension: Evidence from the dative. Language Learning and Development, 7(1), 55-75.",https://www.tandfonline.com/doi/abs/10.1080/15475441003769411?journalCode=hlld20,verb,exclude,,"Rowland, C. F., & Noble, C. L. (2010).",table_3,1,Rowland & Noble (2010) - 1c,baseline_3,point_scene,,action,16,0.49,,0.50,0.21,,,0.21,,,no,English,"1,248.04",NA,NA,typically_developing ,intransitive,pronoun,NA,fake_verb,animation_non_person ,animation ,non_person,indirect_caused_action,one_action,immediate-after,yes,yes,distributed,4.00,1.00,3.00,1.00,look i'm bilking,point where i'm bilking,1.00,transfer event 
maya/anjie,rowland2010,"Rowland, C. F., & Noble, C. L. (2010). The role of syntactic structure in children's sentence comprehension: Evidence from the dative. Language Learning and Development, 7(1), 55-75.",https://www.tandfonline.com/doi/abs/10.1080/15475441003769411?journalCode=hlld20,verb,exclude,,"Rowland, C. F., & Noble, C. L. (2010).",table_3,1,Rowland & Noble (2010) - 1d,prepositional_dative_4,point_scene,,action,20,0.73,,0.50,0.24,,,0.24,,,no,English,"1,643.76",NA,NA,typically_developing ,transitive,pronoun ,noun_phrase,fake_verb,animation_non_person ,animation ,non_person,indirect_caused_action,one_action,immediate-after,yes,yes,distributed,4.00,1.00,3.00,1.00,I'm bilking the frog to the teddy,point to where I'm biking the frog to the duck ,1.00,transfer event 
maya/anjie,rowland2010,"Rowland, C. F., & Noble, C. L. (2010). The role of syntactic structure in children's sentence comprehension: Evidence from the dative. Language Learning and Development, 7(1), 55-75.",https://www.tandfonline.com/doi/abs/10.1080/15475441003769411?journalCode=hlld20,verb,exclude,,"Rowland, C. F., & Noble, C. L. (2010).",table_3,1,Rowland & Noble (2010) - 1e,double_object_dative_4,point_scene,,action,19,0.37,,0.50,0.29,,,0.29,,,no,English,"1,643.76",NA,NA,typically_developing ,transitive,pronoun ,noun_phrase,fake_verb,animation_non_person ,animation ,non_person,indirect_caused_action,one_action,immediate-after,yes,yes,distributed,4.00,1.00,3.00,1.00,I'm bilking the teddy the frog ,point to where I'm bilking the teddy the frog ,1.00,transfer event 
maya/anjie,rowland2010,"Rowland, C. F., & Noble, C. L. (2010). The role of syntactic structure in children's sentence comprehension: Evidence from the dative. Language Learning and Development, 7(1), 55-75.",https://www.tandfonline.com/doi/abs/10.1080/15475441003769411?journalCode=hlld20,verb,exclude,,"Rowland, C. F., & Noble, C. L. (2010).",table_3,1,Rowland & Noble (2010) - 1f,baseline_4,point_scene,,action,19,0.47,,0.50,0.20,,,0.20,,,no,English,"1,643.76",NA,NA,typically_developing ,intransitive,pronoun,NA,fake_verb,animation_non_person ,animation ,non_person,indirect_caused_action,one_action,immediate-after,yes,yes,distributed,4.00,1.00,3.00,1.00,look i'm bilking,point where i'm bilking,1.00,transfer event 
maya/anjie,rowland2010,"Rowland, C. F., & Noble, C. L. (2010). The role of syntactic structure in children's sentence comprehension: Evidence from the dative. Language Learning and Development, 7(1), 55-75.",https://www.tandfonline.com/doi/abs/10.1080/15475441003769411?journalCode=hlld20,verb,exclude,,"Rowland, C. F., & Noble, C. L. (2010).",table_4,2,Rowland & Noble (2010) - 2a,prepositional_dative_3,point_scene,,action,17,0.69,,0.50,0.27,,,0.27,,,no,English,"1,248.04",NA,NA,typically_developing ,transitive,pronoun,noun_phrase,fake_verb,animation_non_person ,animation ,non_person,indirect_caused_action,one_action,immediate-after,yes,yes,distributed,4.00,1.00,3.00,1.00,I'm bilking the frog to Teddy,point to where I'm biking the frog to Teddy,1.00,transfer event; determning noun vs proper noun 
